"UID","uuid","sector","facility_id"
"KYVV","39935ad7818503ed234546a2102bf31d","E","EKYVV"
"QAQC","e0dda74b0119801802d86261b511e11c","E","EQAQC"
"AKXQ","244ac3753157e103a5c69b5ba3f3f80d","E","EAKXQ"
"BHEG","363ec2b20841be8952b917aae20315cd","E","EBHEG"
"JHBG","7d4278643b5dab350e2a85249e09941f","E","EJHBG"
"HXDK","d2c69010ec7a6d370539bf21eb1ea53a","E","EHXDK"
"ZJNW","6b63bd16084d73cf213f4f4efedaa912","E","EZJNW"
"WHFQ","2af6ad9bc4a5f2222a4bf128803a5534","E","EWHFQ"
"UVNN","a12b6cf8a29d1953cec89f350c82eb5b","E","EUVNN"
"XQJG","441e97e51f48b2b80eddbb45d6799add","E","EXQJG"
"VZDJ","75ae376d85f569b2142987a329b75077","E","EVZDJ"
"NJGV","ca212ed32451552db7b2c8d64a9dbd58","E","ENJGV"
"LYQD","390e9082533bfbc442ea71b3ef5f97b9","E","ELYQD"
"PMXZ","291aeb08fe2e3100a0be0c4222fcc054","E","EPMXZ"
"ZQSM","e22796776fd3c47c7c1aac1cd9bbd673","E","EZQSM"
"IMMR","f9ac4be6aa0e7c2c55d02d1556dff3c8","E","EIMMR"
"IENA","6d4bfbff3aeb5993bc17a752d14bc601","E","EIENA"
"EEON","4a07d5d81f88020cb39a6e61934054ef","E","EEEON"
"GJDH","ca22ecdb0c2ce7bfd5664f22886837d3","E","EGJDH"
"VWEJ","3f6de2489083ccb1d989403d4dc343b0","E","EVWEJ"
"NBPO","c05bc694f704f64822b82acd167e9cbd","E","ENBPO"
"FXSD","662b2b931d9ee38115b967fa86dee9bf","E","EFXSD"
"UWKR","9ed779970b48560075bfcaa2c60a83d5","E","EUWKR"
"PCUQ","6b7f8c2d9ec673187e5fb5d288a79470","E","EPCUQ"
"NBYQ","9d33c8b7468b24c90a8ed31d8e53ab79","E","ENBYQ"
"NEFS","29458bced63627ef38c703c8d9e371b2","E","ENEFS"
"OKIY","ba628cb85022e90ccae8aea7fe6ee9c6","E","EOKIY"
"DYZG","dc2ed3eec7b7fb41ed1f9120028c2533","E","EDYZG"
"KSXF","5c8cea07f456af7aa44c96d3b36ecc71","E","EKSXF"
"YPVC","e710b7d438fbbda2f6341d07a4e6ddf0","E","EYPVC"
"JWTJ","7b2fdf9bebe42a5411104e354bcc0db0","E","EJWTJ"
"XAPG","9ee2aa5a6a53521d506772f195ed03a3","E","EXAPG"
"UXMK","8dff084b48b4be9b9ac48d03e691780e","E","EUXMK"
"ZZJJ","0e824535945a74383ac2b314a05f02e6","E","EZZJJ"
"QOXS","b81c64ca856d148d002d15bf42fb111f","E","EQOXS"
"KOTJ","bc37ac12fe4eeb73c07a479d54fc0025","E","EKOTJ"
"KABX","5514df57c2a675bd91d94e5398631384","E","EKABX"
"VANA","ca1de851b5f748b985a63dc830fa5dec","E","EVANA"
"XZEL","af5375aa7bd22253f5f89bf86b5e3731","E","EXZEL"
"SPEU","3757f7306b482e6e296ce0f0b8f702af","E","ESPEU"
"ILKP","27f31b81db143ab54b9960bcc39af37e","E","EILKP"
"XXWP","2fab1b2a82ff11fbac986d641188ab64","E","EXXWP"
"ALUO","9f77ff3288847b27c0aaaf4d5eaaa7ae","E","EALUO"
"IALL","da9c4ddfe1713c30362b2727f0e6e258","E","EIALL"
"IYIN","00089067d14e5fba03c6c830743b5c3f","E","EIYIN"
"RSPC","a79562bf03402ff25c6c725d569b276e","E","ERSPC"
"UFVA","9d38e553bfe2386d44c37b2db7df0f26","E","EUFVA"
"HTTF","3d1978cbf4469c039a4e9f8d0be9fb21","E","EHTTF"
"QNEY","fd5bc50d6f3e9978490f3c1641ed11c6","E","EQNEY"
"UNFB","f318b957cbf9ca93394ffecdedb5c066","E","EUNFB"
"OWQK","768e97f23593fa71913b99a760ac863f","E","EOWQK"
"HZXV","7118b581b176ab864abeb561b982ac33","E","EHZXV"
"ZYZV","ddc7106582f1ddf1082b4870684e3268","E","EZYZV"
"NFTC","706a7784482ff7cb4864908d88137a32","E","ENFTC"
"MDFC","32fdbb90610025dc8999d1847b13b6d4","E","EMDFC"
"AISW","82a80680b1edddd22251d66ef5842d52","E","EAISW"
"IRCR","533584b0f928e3a5d3cc3c362dce6040","E","EIRCR"
"WXAW","8ae50dba8f38d6395e3f1649fd4c4f71","E","EWXAW"
"NSBA","5efa3204332c85523b174808fb21fc0d","E","ENSBA"
"GXGW","959c5722c612a8c26a31f2c5c7b9b8b1","E","EGXGW"
"FHMI","6b645447b16c5fca41568779d4e25bd0","E","EFHMI"
"GRBE","285c60f4af47ab69bb485003ca795bdc","E","EGRBE"
"YDUN","ec7f6ff00779a8daba72b2a3e7e9efb7","E","EYDUN"
"EDGQ","cf3accf5a990abd5fd3694df4dc6ad8c","E","EEDGQ"
"SBIQ","0855b79697de2c8d26042aea102a3a22","E","ESBIQ"
"VXJU","6374ca273fb9b7d3c4d59920ca07e719","E","EVXJU"
"EPLH","d34f9fb6aa0344b9ed157e4c32022efb","E","EEPLH"
"XIIS","47d6a8225a6bc8eb61f19a4569039baf","E","EXIIS"
"QCLZ","b39b32aff2e00d00c54979198183864d","E","EQCLZ"
"MXUL","8dfe7d498eb0f0651a42d3336e1b555b","E","EMXUL"
"KEYZ","b390cebd471910ce77ec28afca0e41ba","E","EKEYZ"
"OIPJ","b9b35278328fa3d8ba60857a031699c1","E","EOIPJ"
"UXUY","8682be04f10b6ba63b709321b36844fd","E","EUXUY"
"KYQQ","f1dea49cc9996acb2fb8500dde915305","E","EKYQQ"
"QWQD","43bdedc22f9761089fbe43e6db5b4cf8","E","EQWQD"
"GGPY","578ca9c95d6055a82cf5985458a2708c","E","EGGPY"
"PKFP","81b25665108241bc724a28a11d2b1cdc","E","EPKFP"
"CVYX","2d32d2478ccad1ccfef642d25391f011","E","ECVYX"
"MZHW","4ff2e48eb846fcb550e214ef9fa31af6","E","EMZHW"
"IRFU","1d3c8128a1e82c14d0655d69438d5c0b","E","EIRFU"
"HKMU","6dbb3557c250001e77aed8d23a84e314","E","EHKMU"
"XJFE","39cf40e79401bbca8a52b16244c07dc0","E","EXJFE"
"NYFY","4b9884dd83bca5592358931e32fc60c6","E","ENYFY"
"NDRM","523ad42e8af1b8093cd19329085b4157","E","ENDRM"
"HVKV","c78ade23420c67cf561edc2b1d6711b6","E","EHVKV"
"NZYT","f5d9bb249b0a4a7128fff06486be3452","E","ENZYT"
"JLRD","66044aaf158fa5101e6b8fc88a30f8b6","E","EJLRD"
"XMDX","517063778a6f91f70aabe1945deb5977","E","EXMDX"
"VSUI","72bb7665664b074b123c1b17331bec29","E","EVSUI"
"UKNU","c99e9c4e0b308bd3fdbfb78867f363f3","E","EUKNU"
"TPMW","45751174232989bd601f6ad905ae6cd5","E","ETPMW"
"UVTJ","dcfaa5f7d3b4c4a1df7ca29d948751e5","E","EUVTJ"
"XTOU","77b02323b469a08251af93147faac8c7","E","EXTOU"
"VHKA","9894a150cf2f5dc943ef062627397d51","E","EVHKA"
"ZSFD","0fbdb5160bc911a7ebee97f8e0f58a40","E","EZSFD"
"DZSR","abe2c223c033bcd7c16b1e26132e813b","E","EDZSR"
"USRC","e92f8b1596e5620454a8ac88dae46a6d","E","EUSRC"
"TOYC","a8462870acfc682bf76d1813fdc624fe","E","ETOYC"
"BAGC","748c5367d89b2cf15cadd5bb655d7bff","E","EBAGC"
"DMDO","3aa3f0ff87e8ac436295eb1b94385d8c","E","EDMDO"
"CXKV","38a51bf389edde2dfd42e5e0af5d19f4","E","ECXKV"
"KNXJ","6201a05a4ca116b7dd282a9d6948e446","E","EKNXJ"
"KFHD","09edd2f67b7cb7a1581ab2771743574c","E","EKFHD"
"JVKJ","b2e276501d9ecaf2920151c34629a24c","E","EJVKJ"
"SWSD","d1232c05de784085494c6de622c48e01","E","ESWSD"
"HMFK","32fa91174fdc8d70d2f180f1173a67b3","E","EHMFK"
"JCTN","a7bb2f23136a9d7eca3734d9e332106f","E","EJCTN"
"WJGA","56ae435461f56860a40c82b1f7747840","E","EWJGA"
"THMJ","b5bf9a26de5f3f3193311523194687f5","E","ETHMJ"
"SYWC","6a43498af50d115c304bcd75d0ed024f","E","ESYWC"
"MBEV","7c76e2e3e138721dea47971598c2f5e7","E","EMBEV"
"NSKP","d32fc676f686dba3c05c9b4a6eae6a27","E","ENSKP"
"RPTU","83caa6562067ee6de9ccb78771b42c75","E","ERPTU"
"UWBC","8bdd1e7de1c913dcd797bcbb972fec6a","E","EUWBC"
"DSXT","8f0ad4dce182f98ba088f4c746619848","E","EDSXT"
"SMER","cecc368fc76aa71a285b4cc5e09db23e","E","ESMER"
"NLCU","b8a5c20d4ce6e1a803d81c2b2cb2e500","E","ENLCU"
"ODYC","725a8567195715cdaf76c0349009585b","E","EODYC"
"TFXK","6c7fd5dde236182af0589e1bd1b23807","E","ETFXK"
"QYYM","039a154239f170d995f492a0db1b4616","E","EQYYM"
"MENY","7b9357bbc3b3d22c858f175dc1efe74f","E","EMENY"
"CJXM","a88503c0f50a3a8104011af6b16d7966","E","ECJXM"
"OXLG","cb9b0b2ea9b2c7c8f73c80ae4b67d9e2","E","EOXLG"
"NVDU","96c4f99ebad32e52465f177c179372e8","E","ENVDU"
"EFTS","d97789aa3ab7233f273bf0fcb1f6ecfb","E","EEFTS"
"VTWC","ba0647ea7727af6939efd599233bfb44","E","EVTWC"
"XKLM","76650b0ec3e84465f3d2f0a1629b2ab6","E","EXKLM"
"FUPZ","93f5895f16cbc6a2091113d5cada12d4","E","EFUPZ"
"KFVR","d1fdd2db22af4ee7478eac20c326fb85","E","EKFVR"
"ZABL","80d7cfbf89eed0fe41fc028ae76b6163","E","EZABL"
"CPHU","fd084b89941a4e1aa7e58632700111a0","E","ECPHU"
"VOLM","89a799180c402a8778a507161301342d","E","EVOLM"
"UPFX","edf7b7539fe4a3af2044e3bb71dfe9cb","E","EUPFX"
"HGVN","53a04fd756041d411a6bae2fb521a370","E","EHGVN"
"VRJG","8d83c503a6e3216b0c6c8c27b99c078a","E","EVRJG"
"ROGU","f8641129b884d98c86ac28b2e9057ad0","E","EROGU"
"WUSX","3eb7ba2a933af05f0e3d0070fb2d8042","E","EWUSX"
"NIFG","a91d4624c7b2bad5d2e15cd74ada1909","E","ENIFG"
"MHBF","07e1347a51fd66a083fdd79d904a82e0","E","EMHBF"
"WJSL","07dcea4a56c231945426d0f6897c2457","E","EWJSL"
"HPNM","06ecd07d489d2657856e03e600d01fd1","E","EHPNM"
"ZPUI","5775c1cdfa77043b74c5e120760730f4","E","EZPUI"
"LKWV","bdad1fed162006811ac0c72be267a5f5","E","ELKWV"
"FWZO","d723293f659d5b3faa3e0b87764a1a07","E","EFWZO"
"HIMV","d4529bf3641b5ae124379e782fe99a2f","E","EHIMV"
"NXEL","e2207cc7e982a9e44253d34eac5b2a0c","E","ENXEL"
"ZKNY","7d2a70c8c416d0d0e6ecb52bbc6f5899","E","EZKNY"
"EUZX","35d618f01c45c54df08c0e98dc114f38","E","EEUZX"
"CIYQ","4ac630ac2042df9e61e514a43ec65d9b","E","ECIYQ"
"NHFB","3c0f7d4825b6d48daf8edd9ef8918c8e","E","ENHFB"
"RIAV","f61ea16b0f183fb256017031473885da","E","ERIAV"
"XBTO","e855c96d5e86deb08248db48e6184211","E","EXBTO"
"ARNT","9712342ba7ef47344700e19c47567cd9","E","EARNT"
"FHVI","ceb1dcf33865d14404606f0e46f2a611","E","EFHVI"
"PNMF","c63f8e41909695501405f6ac4a6567aa","E","EPNMF"
"SCAR","9e7e8bcfcfd612bf87f30ce33a1266a2","E","ESCAR"
"JIZQ","a6cad6bfa2202084035f0b30f9b8ec88","E","EJIZQ"
"IFIP","27e1f8c2aa65063d05223d529cfde994","E","EIFIP"
"ETQI","9abd745b5575fe79f48a35f66cc5a93a","E","EETQI"
"DMSM","6b2127794c8b288d631006b70a416205","E","EDMSM"
"QFNR","879af67e12f36c2813b2939034b744c1","E","EQFNR"
"TFLP","ca1ff9f6903591305d53e894d9a7254c","E","ETFLP"
"FPCX","2a842378c40be6b816aa69490d2660e1","E","EFPCX"
"ALUU","7fe28a03160931b5a73bf304a57dc349","E","EALUU"
"OGRE","e3929e9b388eb87e1791edbb1915c3d3","E","EOGRE"
"EQVN","83d145bab57010fd5a652f7b2c5933ce","E","EEQVN"
"JQNH","eee933de4a967df688fdae6288bd99d1","E","EJQNH"
"NDFR","852681ff957d7a700ad7f04f076abec6","E","ENDFR"
"IFNI","197394ca9a2d16d2fb92e4dd3da48847","E","EIFNI"
"NMUU","7f124beab794875918b10c9cba076fb5","E","ENMUU"
"KHFE","75a3b578512f897cc1bda5685ef25856","E","EKHFE"
"TAPH","d69ea40fc668db139cf2090475fd798f","E","ETAPH"
"AXBK","e48e4de34953d8be68a1f547ec24ed0c","E","EAXBK"
"WIYJ","ed028e51f272363b951e18e8a0a04b35","E","EWIYJ"
"GBXI","de5efa3d5d369b44ee8012dc38676f39","E","EGBXI"
"NONU","8987b20057ada2a91a5cfaba7add0d2d","E","ENONU"
"ATLN","3d8683e4e52d14aea4fa4830ab802cea","E","EATLN"
"WNEE","187276dda5c845e4040dce327210e231","E","EWNEE"
"CFVK","eb9f02b296868d258e4696c1924b874b","E","ECFVK"
"OYXF","8a958d5d481885f17be32171b5f4d6fc","E","EOYXF"
"LMTY","967732ef638dce43201ebf019bb1a92e","E","ELMTY"
"WRTJ","89acfc0ae19463ee5d947ac64e1f8b8d","E","EWRTJ"
"OBMJ","800e2521c17267c382823ffb8d28c93c","E","EOBMJ"
"XJAD","09578319abd71a83f2310ae341d90cff","E","EXJAD"
"QCSQ","236ea9a90fb8428b2f31fceee10809e1","E","EQCSQ"
"SULF","4e5a34edacf9b8edf761a740827e6689","E","ESULF"
"NNWB","96366abb31c8827bf2dceac974e19cce","E","ENNWB"
"SRMG","465f4094a6689c2acb77f9f0f8c619f9","E","ESRMG"
"NRGH","e6f4f0e3e905ab4eaf62d9ecea3c74f4","E","ENRGH"
"WENG","f5d0e8b46484315d8eb7ef3c8082536e","E","EWENG"
"QGBA","5bdde14c50fca1e8577786f447cef4bc","E","EQGBA"
"PHMH","918cb192849a1e0c3b8a36af5c3cf223","E","EPHMH"
"DSBO","efc4c9888cf52298af0bdb5e7c439018","E","EDSBO"
"FDPS","289b7c0c336ef0ca9321bd03ffe70d51","E","EFDPS"
"SGWT","bac0f1526f83b15a4f42dde1281b12f9","E","ESGWT"
"VFCC","a9c267eeb58836454e33d43d09f29e33","E","EVFCC"
"FAZM","f1defbbf40cfa5842eed39e697f7266d","E","EFAZM"
"XAOV","c2a5104c6484656661c7fa36a78a87b5","E","EXAOV"
"GYTL","13614ce13fdc37e8f76f51d2e9e66b2f","E","EGYTL"
"DPHZ","10f207234eb9839bc4060881c0b2de45","E","EDPHZ"
"OOVQ","1001cee8049469daf674461c3141207f","E","EOOVQ"
"PWZN","71ee20b87ace7a8c1b21f1ad18297369","E","EPWZN"
"CXFH","47606ce0cb0355cf46937662d9618f4f","E","ECXFH"
"MBAP","1d9e2ebd66d1ef52b0bad134e79fc577","E","EMBAP"
"WANI","efa60d4c5d4a753b9ca9853521b9482d","E","EWANI"
"GVJD","12e055fd63d7c468d57735bca9b7239f","E","EGVJD"
"EBVO","1bb182d6556d3c1a5a077b86d678b30e","E","EEBVO"
"SIKN","4aa21a18cd57d0a93a8471ab80563b3b","E","ESIKN"
"TWDC","d7c3ac8f0be277dddcb1a93d7ab55e76","E","ETWDC"
"RPGS","f89de7e78390f411c8eb507e475d1c9d","E","ERPGS"
"NYIC","17969086086cfcb610139ff1021d263d","E","ENYIC"
"JUQM","34f0e0c0ccb4f228265b867b52d536a4","E","EJUQM"
"ATEB","33ac8e14858a1fcc9d0f4ff37a19a7c7","E","EATEB"
"UBYW","c23c2e9d59a35791c537d41de361268a","E","EUBYW"
"WFJX","4bafb6dc064a7ee9ef5444bc972894e2","E","EWFJX"
"MSYI","2a0bee4df232431d563710e13171278b","E","EMSYI"
"ZSCZ","8c927447c7a7f186494d372d5739c0bd","E","EZSCZ"
"GQGP","e9a234056b3fe3a6ad9f83e00c7589a7","E","EGQGP"
"PJDR","8f5879100b5890d7c25bc7a3a4dacc3c","E","EPJDR"
"NNVM","eba300d77b526fdf4acb7e57f8fc0570","E","ENNVM"
"KBUJ","aa70d6f121778106a4c876363f33b85c","E","EKBUJ"
"XHIH","e6d4a562c7b969b3fb3ab8397901df1d","E","EXHIH"
"RKEG","3e606e2aab93cb99500a8fdfdb33ba17","E","ERKEG"
"OZMM","f307e3ba28fd2b92de830abfecfadd44","E","EOZMM"
"BKWN","220d61a9e5b5bd1b7413d1358e2db903","E","EBKWN"
"QJGN","1d30775ce241925099c403019e518294","E","EQJGN"
"UQZY","a8da63f7727a551c648ba42693b9cb0d","E","EUQZY"
"TEEZ","901747039acdda0af37f5eec19a33e14","E","ETEEZ"
"EYJS","7dd585c663a2b813a56d56e6d5191b2c","E","EEYJS"
"VFCE","2d5c7a0c17236a121d5465d36a7c9e1d","E","EVFCE"
"HRZU","cb762e1f0b015b1be8f138343929e69b","E","EHRZU"
"EBTT","d533537872acf257b1c7e0093ed5b37b","E","EEBTT"
"EGLG","7ea9f76cba7d27e15f26cf0929939ba1","E","EEGLG"
"LGBQ","7caf5219dfb6847691d47b1c5374a6fe","E","ELGBQ"
"NYAR","540b163213f0cf0f3b62349b0efb8575","E","ENYAR"
"BAPK","f413bfcb684d5631873715d58324eeef","E","EBAPK"
"OYJB","435647a26ddcb132381c5915211b32c4","E","EOYJB"
"RRNS","af62a982ffbf2075b0f91eb7c03f48c5","E","ERRNS"
"DHXA","2166d77ff2ef359841c227e63fa067cf","E","EDHXA"
"VSWZ","71a10b01cf41aa23e7e4079cbfde915a","E","EVSWZ"
"GGBH","5ceacc85e58b962d6a4252c096d57f46","E","EGGBH"
"MQLG","78f4054a0f2d744784a1b5383cc16a06","E","EMQLG"
"GJCG","073c23a0305b1ccad3238152f10df20b","E","EGJCG"
"QEAE","4e04e8fe5e831533558f90a8019a4702","E","EQEAE"
"FBUY","0ec85d4347eb215b87032dbde203fa3d","E","EFBUY"
"TBRB","d85cd6ec539d1fc38bfac287bde11d6c","E","ETBRB"
"POYW","7a85d0758f9fd469f83e0a6f800c52e5","E","EPOYW"
"PQNA","3afb0a41f199a48c21e6d06d20ed0527","E","EPQNA"
"XSMW","eb1b09628a3d9aef841514cfada1710e","E","EXSMW"
"RJZH","5f319c56d39f05e4529bfefd435c8519","E","ERJZH"
"DDLP","9eb5893fdbbfc2035ea57828063aabc4","E","EDDLP"
"SBDD","3b2053e6ef9e4fefba1502fef06d270e","E","ESBDD"
"YKHZ","7408781afd1d64608ecade96cd17c67f","E","EYKHZ"
"UEXP","bd0437a28f50f5669b846a6307b8d9b3","E","EUEXP"
"VWIL","58f9063caa3eda1e6b3fbf03768e8c20","E","EVWIL"
"EZAQ","98db1c81fa4f1c6524e38d2ada134c77","E","EEZAQ"
"CQBX","f309e98b48f970f01b3ead13abc6dd5f","E","ECQBX"
"MLXO","9886e32e7bc9a7bd7251782c0a9deed5","E","EMLXO"
"UOME","1d31fd180b4e640845cd2d2b36e7d155","E","EUOME"
"KPNI","e255d79e6419b531376332195fb391a0","E","EKPNI"
"SXHN","2b2436b00a0b5154741ef993b80aef28","E","ESXHN"
"LYLW","56e3589c7d6e0f5a250b62ed9f09f03b","E","ELYLW"
"AIVX","d123ccd635c9e5daf0b7268909542325","E","EAIVX"
"YHJD","31933dea1faaa10b196b574342169bab","E","EYHJD"
"MBVS","d9d0f39b232ff3c1bf09b83888997b29","E","EMBVS"
"SPKZ","43c5e45320588cb72dbc7ddb6121b9e4","E","ESPKZ"
"LQFH","dbd9ec959ccec33a8c188537f4467763","E","ELQFH"
"EKQL","af5046be3f8a9c3e8439050f67bc457d","E","EEKQL"
"LCIL","54736dd2412c9f5465f9f6c40bc19f00","E","ELCIL"
"QYRQ","11ebeade5a0a713fe6490bfb83b8a68e","E","EQYRQ"
"EXON","c5a80bfa5007c865441239d0fc7dfe03","E","EEXON"
"IHHB","bd73c1330c0a63b8c449e8cd504b0635","E","EIHHB"
"FITQ","f17053ea3eb4cdc883b3959a8784a898","E","EFITQ"
"FGBM","1232bc759e960b716aab88d33c9a4d52","E","EFGBM"
"MFPG","0abd8a026f2d58c719531cbd5bc95d0c","E","EMFPG"
"GTIS","91ca45831dd0040aa1591fa7791c7fed","E","EGTIS"
"EVQI","9ab05a133c69f58f46ccf16530b41a34","E","EEVQI"
"PHWX","bf734bc1c6a5634c3461fc128a6cee32","E","EPHWX"
"GBBS","1b8a3f113246f73be1d7a01bf4fd61a6","E","EGBBS"
"DAQZ","c1e684a328b7c28ca32d34c80d9ffc61","E","EDAQZ"
"UDLJ","7e384e8343a33ac0a3d4a3d9ae5a17bd","E","EUDLJ"
"JTHF","74f81604eed3f7176e910280e797e702","E","EJTHF"
"NPEC","a4573e876dce5c9cba6a446f2392a901","E","ENPEC"
"ZFGM","c8e9c77d0b369401328df36e43141c7b","E","EZFGM"
"KJGO","4f21a2f5247df886835ed90646124e29","E","EKJGO"
"IWBG","af49bd36aaffd8cad4810725d8a857e5","E","EIWBG"
"CECK","8877c7f6dc584595c2e4d2fe2909e0d2","E","ECECK"
"NJJP","e4590da8d6e890f313941917922d7301","E","ENJJP"
"RDNE","382d3848e9f19f4a25fb4d7c215780aa","E","ERDNE"
"VMYR","dd7232b277e94c6042b7ed0cb47a299e","E","EVMYR"
"HNNV","109a85a730a983ed59f3d5bef1573dba","E","EHNNV"
"GQPJ","c5208899bb7bde6e1d54fcec0289bf96","E","EGQPJ"
"RTDC","78793e708beacd953e40d6031e25a849","E","ERTDC"
"KGKI","de87c5119e72242b391bb5da4891c4e1","E","EKGKI"
"ELTC","a06b63b4107acf31ceb389edbc4f3516","E","EELTC"
"HSII","8cdc62b49478d82e4e8d8534622b82b6","E","EHSII"
"WCEL","baf17bd354def352821f44c32521fd46","E","EWCEL"
"YQTM","a721d8c0c28827e8b992b390233b2a6f","E","EYQTM"
"IHLL","c51cb1e89ce167ef3c6e9bb800d3e6b9","E","EIHLL"
"ZVWH","0b79466dd468af28805458039c4a04b3","E","EZVWH"
"HIAI","b096687753bb682b873ef560a1e4799d","E","EHIAI"
"FJNE","582d7b3f2ad42a8f9b6b6c6408eb7a19","E","EFJNE"
"NEVW","50d6a7d6a27c04763755f166adbfefe7","E","ENEVW"
"AABX","9c3f8d453a143146b44b80be30a48d71","E","EAABX"
"QFNL","de3745a054a5e0e78f7bb74a56c8365d","E","EQFNL"
"WNJV","bae0f04746762dc9d5a8b5a255cc1844","E","EWNJV"
"YJGZ","e3b7806cc4c1869d2ce0bd9a201fd910","E","EYJGZ"
"YEVL","28ce872d21ed0044e0d4f3c0732afab2","E","EYEVL"
"CAUD","e186762a48de23366835c675ca5566f7","E","ECAUD"
"SZMU","4ae45efd02f477bd20cecf9618dc58a7","E","ESZMU"
"CEJH","9c6689f5489bb7ee933039a82953926e","E","ECEJH"
"AXGZ","e5765aa537fe5112c72be048d172ee98","E","EAXGZ"
"GIUO","c307e4e67d3e576c3272a3cbbb0d2021","E","EGIUO"
"KALN","44c572399c06216b639d9ea4c7777a40","E","EKALN"
"MMSN","b1810efafc2080656dcad507240f4ffe","E","EMMSN"
"FXPE","ed407762ebe6797fb1839f05e8a685cc","E","EFXPE"
"HMSZ","58162195906f654bc5a4bb4d1bc94499","E","EHMSZ"
"OLPE","6b5040230dd8ac9042af9c214f9786d8","E","EOLPE"
"URPW","037885367911579ed2ec193b63c7cbd7","E","EURPW"
"ZYBS","ef941ab28cd595a8dd88c1ee5c47d00b","E","EZYBS"
"XLUA","019aec09019f6095bc12d9274aa37650","E","EXLUA"
"IFQB","b3077b0c91fbd6e6f92eeaf0398cd8bc","E","EIFQB"
"NLEH","24e927b4317c92df7cc46890b688beab","E","ENLEH"
"WLMF","feaa3d6916a1f9851ae3ac83703f130d","E","EWLMF"
"RAAD","a7456c10080f2a400f7ebba75294c6df","E","ERAAD"
"ZHZO","c8c90511ed1aaa71b7d6c1474fc4560d","E","EZHZO"
"IIVW","2828d8b2912828c3b1b5c6fde799cfbd","E","EIIVW"
"JKLT","7c6908335852dd709963812e6e5e80f3","E","EJKLT"
"RHLX","6f1bc0bf617f5f5d98b168fcd798dfe6","E","ERHLX"
"HHVU","d53ebe6df1fa87eb8ee2c43fa6fbb66f","E","EHHVU"
"FWER","531d124c4908f75baebcb5f3d855f32f","E","EFWER"
"IGUX","85fdfb282b40518f16d6c8de547b37be","E","EIGUX"
"HKKR","0a5f8a87730e1a88e0e5c97838170276","E","EHKKR"
"GODO","9680216e2c7261c8816c8294014e815f","E","EGODO"
"RWYJ","a57904a9156e8e2b22e3a19e079bb932","E","ERWYJ"
"UNVE","b605adf8d78294bc0327fbf114675e29","E","EUNVE"
"HSSB","b97b27c381b8e1de28a8515a3025c99a","E","EHSSB"
"JDTO","ae9b33a30445ca99e4cd4d341b8c584d","E","EJDTO"
"NGAV","8983c7227e7362bb74e3a0dd8d6748dd","E","ENGAV"
"JEHS","b0681d4f5e3ef326a67e47380c88bdf8","E","EJEHS"
"QHGR","819021c4d68a1ab53aa7c7ea7d1f57e0","E","EQHGR"
"JEQC","3dd1b85ed039b6394228b97d88280f20","E","EJEQC"
"QRNS","761113318c634bc639ced9c56781eef5","E","EQRNS"
"BWEG","fd69b1ff5507d21f7fff66b363c7a5de","E","EBWEG"
"DUOF","74ed0f014acfb1eadc787043b5541301","E","EDUOF"
"AYZQ","d8cc16c3fa7841c7f683dff3686eb2a3","E","EAYZQ"
"HNMN","7b398c842c9287dae13e14f50c66c3a9","E","EHNMN"
"DXBB","2df650d87eb568ae03b831a6c925f872","E","EDXBB"
"MVJM","40b71ba695a4f62aeab59163be292537","E","EMVJM"
"MXSX","15eab9fbf95a5f7f230d61d8d423d5b7","E","EMXSX"
"GNFF","fc0c4cfbf38368fabc7b4ef947be3901","E","EGNFF"
"GXCT","9da3921baaeff10b29aa9c22c9014e0d","E","EGXCT"
"WHSX","5dca6f4db2025db0d0ba81815ae7d0d6","E","EWHSX"
"QXLY","da8452cbc37fcc42657b9d7d968cb142","E","EQXLY"
"LQUO","6104c44f4956e21a374fdb6f534db96f","E","ELQUO"
"ULGF","17c18cf2218e4a5749b8d933b005a280","E","EULGF"
"RHGJ","12d15e382ebff3db5bcd321014d41686","E","ERHGJ"
"IUDP","a0366db5c1669e794df5bec4336223a6","E","EIUDP"
"IMSV","8a4e3d103725b058d1327675fca85022","E","EIMSV"
"ZYAP","b2a99825a2efdcf559c9c15575d5153c","E","EZYAP"
"LHRK","46a74a3c98db5dbd060e58a074ae8635","E","ELHRK"
"OCNJ","63e2830df5ef4d6ab0851620679cae12","E","EOCNJ"
"SHOL","48b0a382b5654974661d78ecd712c6ad","E","ESHOL"
"WQOQ","f4e8c4282788702709e705a3bd9147e7","E","EWQOQ"
"ALXA","883e90771a91b52b60efdd9d2f32c3d1","E","EALXA"
"RBPF","c832a56b704fe45427d69961d15db6bf","E","ERBPF"
"GMNB","f49a44507464e7d08a4f532ccd75e6eb","E","EGMNB"
"YMTP","d76c6ae9864183fc3e339cbb76936089","E","EYMTP"
"AYZE","6adecd60c3bf4198722e08ac6fa5a06f","E","EAYZE"
"CBEE","7e20abb749c510287523de131e270f5e","E","ECBEE"
"NZDI","273e82806f8b51617e96d417b81133b2","E","ENZDI"
"PYXH","4463ae12787a814f89dd3965cc171ae6","E","EPYXH"
"REMD","1ffbbe17d395a49eb6b564d29ad2acf3","E","EREMD"
"CNLS","0c1a9829f89f92729d8acdbb0d9cf838","E","ECNLS"
"HYMG","2baf0770054f20e1e517c0f538428653","E","EHYMG"
